unsmoothed;3
(;w;i;e;d;r;a;u;f;n;h;m; ;s;t;z;g;p;o;);c;k;l;ä;,;.;b;ü;j;ß;ö;v;x;?;q;!;y;#
vß;0.003110;0.006359;0.039816;0.178883;0.021879;0.033145;0.021492;0.020046;0.019004;0.063733;0.017964;0.011014;0.346673;0.025286;0.051866;0.005858;0.016694;0.004036;0.011770;0.003110;0.012773;0.005949;0.026518;0.003197;0.018173;0.007727;0.010792;0.002817;0.000560;0.001956;0.001104;0.006091;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
vö;0.002073;0.004239;0.024424;0.045063;0.014586;0.091580;0.013798;0.011244;0.015988;0.089334;0.025122;0.007343;0.044045;0.031350;0.025949;0.003375;0.053141;0.003630;0.007846;0.002073;0.093431;0.008661;0.354210;0.002131;0.003636;0.001971;0.005075;0.001878;0.000373;0.008816;0.000736;0.002471;0.000104;0.000048;0.000050;0.000118;0.000066;0.000023
vv;0.002073;0.004239;0.047914;0.188240;0.014586;0.022096;0.022747;0.011244;0.004720;0.029240;0.011976;0.007622;0.046282;0.016607;0.016559;0.003375;0.009289;0.004369;0.490509;0.002073;0.007985;0.003966;0.008669;0.002131;0.004195;0.001971;0.005075;0.001878;0.000373;0.001304;0.003532;0.002751;0.000104;0.000048;0.000050;0.000118;0.000066;0.000023
vx;0.003110;0.006359;0.226637;0.097595;0.021879;0.033145;0.080697;0.016866;0.007081;0.043860;0.017964;0.011014;0.096068;0.024491;0.074839;0.015063;0.013514;0.074036;0.011770;0.003110;0.011978;0.005949;0.013004;0.003197;0.025454;0.012957;0.007612;0.002817;0.000560;0.001956;0.001104;0.013707;0.010156;0.000072;0.000075;0.010177;0.000100;0.000034
v?;0.003110;0.006359;0.036637;0.067595;0.021879;0.033145;0.020697;0.016866;0.007081;0.043860;0.017964;0.011014;0.066068;0.024491;0.024839;0.005063;0.013514;0.004036;0.011770;0.503110;0.011978;0.005949;0.013004;0.003197;0.005454;0.002957;0.007612;0.002817;0.000560;0.001956;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
vq;0.003110;0.006359;0.036637;0.067595;0.021879;0.033145;0.020697;0.516867;0.007081;0.043860;0.017964;0.011014;0.066068;0.024491;0.024839;0.005063;0.013514;0.004036;0.011770;0.003110;0.011978;0.005949;0.013004;0.003197;0.005454;0.002957;0.007612;0.002817;0.000560;0.001956;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
v!;0.003110;0.006359;0.036637;0.067595;0.021879;0.033145;0.020697;0.016866;0.007081;0.043860;0.017964;0.011014;0.066068;0.024491;0.024839;0.005063;0.013514;0.004036;0.011770;0.503110;0.011978;0.005949;0.013004;0.003197;0.005454;0.002957;0.007612;0.002817;0.000560;0.001956;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
vy;0.003110;0.006359;0.036637;0.067595;0.021879;0.033145;0.020697;0.016866;0.007081;0.137610;0.017964;0.011014;0.128568;0.321366;0.024839;0.020688;0.013514;0.019661;0.011770;0.003110;0.011978;0.005949;0.013004;0.003197;0.021079;0.002957;0.007612;0.002817;0.000560;0.001956;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
v#;0.003110;0.006359;0.036637;0.113050;0.021879;0.033145;0.020697;0.062321;0.007081;0.407497;0.017964;0.011014;0.066068;0.024491;0.024839;0.005063;0.013514;0.004036;0.011770;0.003110;0.011978;0.005949;0.058459;0.003197;0.005454;0.002957;0.007612;0.002817;0.000560;0.001956;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
x(;0.003110;0.063359;0.114137;0.095095;0.156379;0.035145;0.048697;0.031866;0.028581;0.055360;0.050964;0.024514;0.066068;0.045491;0.025339;0.021563;0.019514;0.005036;0.012770;0.003110;0.011978;0.007949;0.018504;0.003697;0.005454;0.002957;0.017112;0.003317;0.006060;0.001956;0.001104;0.013207;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
xw;0.003110;0.006359;0.240793;0.222363;0.021879;0.033145;0.071797;0.035204;0.007081;0.043860;0.018209;0.011014;0.066313;0.024491;0.024839;0.005063;0.013514;0.004036;0.053824;0.003110;0.011978;0.005949;0.013004;0.018111;0.005454;0.006380;0.007612;0.012842;0.000560;0.001956;0.001593;0.003707;0.000156;0.000072;0.000075;0.000177;0.000344;0.000034
xi;0.002073;0.004239;0.024481;0.133224;0.019820;0.036157;0.015948;0.011414;0.006757;0.090237;0.016644;0.103521;0.047865;0.077528;0.051952;0.004535;0.025079;0.003370;0.043356;0.002073;0.057920;0.007700;0.013620;0.002188;0.003834;0.002028;0.182098;0.001878;0.000401;0.001926;0.000736;0.004961;0.000132;0.000048;0.000050;0.000118;0.000066;0.000023
xe;0.002073;0.006294;0.058727;0.045539;0.019201;0.096851;0.014473;0.016458;0.007281;0.225778;0.019275;0.125492;0.203475;0.038193;0.023598;0.004540;0.016983;0.003319;0.008138;0.002119;0.010009;0.005315;0.017471;0.002223;0.006457;0.002999;0.008663;0.001878;0.000465;0.002055;0.000736;0.002900;0.000656;0.000063;0.000096;0.000118;0.000066;0.000023
xd;0.003110;0.007567;0.141881;0.280714;0.021950;0.036698;0.083091;0.026673;0.007223;0.048479;0.018035;0.011441;0.129599;0.034226;0.027042;0.005063;0.013727;0.004605;0.016957;0.003110;0.011978;0.006020;0.021603;0.003268;0.009931;0.006866;0.007754;0.003386;0.000560;0.001956;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000105
xr;0.003110;0.010675;0.065157;0.129093;0.047679;0.043887;0.060382;0.042385;0.014070;0.056713;0.024391;0.016080;0.205762;0.043911;0.048294;0.008628;0.022568;0.005584;0.032550;0.003110;0.015262;0.015612;0.022949;0.011453;0.010286;0.004083;0.017885;0.008259;0.000607;0.001956;0.001526;0.004879;0.000156;0.000072;0.000075;0.000459;0.000147;0.000316
xa;0.002073;0.004440;0.024875;0.045063;0.016739;0.054047;0.017053;0.062025;0.013685;0.244835;0.022142;0.026724;0.048202;0.148622;0.042952;0.004727;0.024634;0.003843;0.007846;0.002073;0.021106;0.064279;0.043175;0.002131;0.003936;0.002071;0.021100;0.001878;0.000373;0.018832;0.000736;0.002972;0.000404;0.000048;0.000050;0.000118;0.000166;0.000023
xu;0.003110;0.006912;0.036913;0.078104;0.022985;0.084122;0.024385;0.017143;0.039621;0.253853;0.019624;0.042356;0.104877;0.062747;0.045765;0.005431;0.019137;0.005788;0.011954;0.003110;0.030415;0.016734;0.016968;0.003473;0.006007;0.003510;0.010654;0.002817;0.000560;0.014770;0.001104;0.004352;0.000248;0.000072;0.000075;0.000177;0.000100;0.000034
xf;0.003110;0.007018;0.057937;0.121833;0.021879;0.087822;0.052977;0.027406;0.036505;0.045178;0.018623;0.015186;0.119208;0.026906;0.083030;0.006380;0.022517;0.004256;0.063153;0.003110;0.011978;0.006388;0.021129;0.013298;0.006772;0.003616;0.008930;0.084943;0.001438;0.001956;0.011205;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
xn;0.003110;0.007706;0.056665;0.111197;0.082141;0.033960;0.033707;0.023991;0.011937;0.058217;0.020729;0.011759;0.231541;0.044661;0.052737;0.011231;0.062788;0.004072;0.016874;0.003252;0.012652;0.012436;0.013713;0.004650;0.031757;0.018484;0.009101;0.003491;0.000595;0.001956;0.001565;0.005054;0.000156;0.000603;0.000110;0.001276;0.000100;0.000034
xh;0.003110;0.009562;0.057063;0.186429;0.022485;0.081526;0.073752;0.025435;0.007946;0.054333;0.020041;0.022006;0.154176;0.032453;0.099878;0.005842;0.014813;0.004209;0.016790;0.003196;0.011978;0.009065;0.032132;0.014968;0.010128;0.004082;0.007785;0.002904;0.000733;0.001956;0.004220;0.003880;0.000156;0.000158;0.000161;0.000264;0.000359;0.000034
xm;0.003110;0.007771;0.120770;0.185043;0.022726;0.033568;0.052318;0.030700;0.008634;0.044425;0.017964;0.079902;0.170952;0.033808;0.033168;0.005769;0.014785;0.010247;0.021933;0.003110;0.012261;0.007643;0.014557;0.005173;0.007995;0.003804;0.010153;0.011005;0.000560;0.001956;0.019314;0.003989;0.000156;0.000072;0.000075;0.000177;0.000100;0.000317
x ;0.002073;0.023552;0.044662;0.179362;0.073402;0.029172;0.037331;0.029050;0.015781;0.038292;0.022236;0.020788;0.158577;0.039640;0.019744;0.015424;0.020682;0.011900;0.009949;0.002104;0.008864;0.014665;0.014145;0.003433;0.004060;0.002395;0.021202;0.004074;0.002601;0.001304;0.001050;0.127859;0.000119;0.000048;0.000254;0.000118;0.000066;0.000023
xs;0.003110;0.009026;0.098978;0.135206;0.022958;0.035049;0.037267;0.020040;0.010890;0.044622;0.020631;0.012792;0.151010;0.060296;0.109336;0.006142;0.016879;0.020733;0.037163;0.003237;0.073621;0.008107;0.015988;0.005355;0.009390;0.004735;0.013008;0.003135;0.000687;0.001956;0.001358;0.005675;0.000156;0.000135;0.000392;0.000177;0.000671;0.000098
xt;0.002073;0.010332;0.059560;0.260312;0.014586;0.042669;0.026818;0.023554;0.005179;0.030492;0.013603;0.007635;0.248026;0.100353;0.027868;0.014767;0.012097;0.003066;0.010726;0.002115;0.007985;0.004007;0.019519;0.008057;0.016906;0.010693;0.006827;0.003547;0.000373;0.001304;0.000819;0.002805;0.000104;0.000256;0.000091;0.000786;0.000066;0.000023
xz;0.002073;0.024100;0.072950;0.434908;0.014586;0.022301;0.017074;0.165421;0.004720;0.029240;0.011976;0.007752;0.063292;0.016532;0.033758;0.003375;0.009214;0.002691;0.010918;0.002073;0.007985;0.003966;0.011741;0.002950;0.004455;0.002381;0.005689;0.003926;0.000373;0.001304;0.003193;0.002471;0.000104;0.000048;0.000050;0.000118;0.000066;0.000227
xg;0.003110;0.006589;0.072877;0.287798;0.021879;0.059836;0.032777;0.032168;0.008001;0.047312;0.018194;0.011014;0.163744;0.047270;0.040946;0.005408;0.013514;0.004151;0.012805;0.003225;0.011978;0.013887;0.035784;0.004232;0.014658;0.005833;0.007612;0.005348;0.000560;0.001956;0.001104;0.003822;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
xp;0.002073;0.004239;0.033156;0.215913;0.014586;0.138429;0.108156;0.027423;0.016020;0.029240;0.018396;0.007343;0.046870;0.017097;0.027345;0.003375;0.009009;0.007056;0.047394;0.002073;0.007985;0.004222;0.166165;0.027041;0.004406;0.002228;0.005075;0.002392;0.000373;0.001304;0.000736;0.002471;0.000104;0.000048;0.000050;0.000118;0.000066;0.000023
xo;0.003110;0.011775;0.037165;0.069709;0.038259;0.120859;0.020829;0.018451;0.014082;0.191417;0.028532;0.055136;0.079675;0.037437;0.032501;0.013781;0.028970;0.025833;0.013355;0.003110;0.032454;0.012157;0.060560;0.003197;0.006643;0.003089;0.018841;0.002817;0.001881;0.006844;0.001765;0.004631;0.000684;0.000072;0.000075;0.000177;0.000100;0.000034
x);0.006219;0.012718;0.073273;0.135190;0.043757;0.066289;0.041394;0.033732;0.014161;0.087720;0.035928;0.022028;0.132136;0.048981;0.049678;0.010125;0.027028;0.008072;0.023539;0.006219;0.023956;0.011897;0.026008;0.006393;0.010908;0.005914;0.015224;0.005634;0.001119;0.003912;0.002208;0.007413;0.000311;0.000143;0.000149;0.000354;0.000199;0.000068
xc;0.003110;0.006359;0.037675;0.071100;0.021879;0.033664;0.021216;0.017126;0.007081;0.043860;0.483697;0.011014;0.067756;0.024491;0.024969;0.005063;0.013514;0.004036;0.013587;0.003110;0.012238;0.030352;0.013004;0.003197;0.005454;0.002957;0.007742;0.002817;0.000560;0.001956;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
xk;0.003110;0.009496;0.038466;0.153847;0.021879;0.045952;0.054414;0.039605;0.007603;0.045167;0.018487;0.012060;0.093512;0.042003;0.116580;0.007938;0.014037;0.004036;0.138795;0.003371;0.011978;0.005949;0.051948;0.005810;0.010943;0.004264;0.008396;0.006215;0.000560;0.001956;0.016786;0.003968;0.000156;0.000072;0.000075;0.000439;0.000100;0.000034
xl;0.003110;0.007316;0.143523;0.171852;0.028215;0.034938;0.065891;0.038028;0.011026;0.049121;0.018323;0.011492;0.095958;0.043740;0.057599;0.006139;0.022959;0.008938;0.021813;0.003229;0.014011;0.007144;0.070393;0.020772;0.007128;0.004033;0.016699;0.005328;0.000560;0.001956;0.001822;0.004424;0.000156;0.000072;0.000075;0.000177;0.002013;0.000034
xä;0.003110;0.006359;0.080411;0.067595;0.029661;0.069623;0.020697;0.043131;0.031400;0.146000;0.059307;0.022687;0.066068;0.099393;0.089528;0.006036;0.033456;0.004036;0.011770;0.003110;0.033379;0.005949;0.028082;0.003197;0.005454;0.002957;0.008585;0.002817;0.000560;0.009252;0.001104;0.004680;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
x,;0.002073;0.004239;0.024424;0.045063;0.014586;0.022096;0.013798;0.011244;0.004720;0.029240;0.011976;0.007343;0.710713;0.016327;0.016559;0.003375;0.009009;0.002691;0.007846;0.002073;0.007985;0.003966;0.008669;0.002131;0.003636;0.001971;0.005075;0.001878;0.000373;0.001304;0.000736;0.002471;0.000104;0.000048;0.000050;0.000118;0.000066;0.000023
x.;0.002073;0.004239;0.024424;0.045063;0.014586;0.022096;0.013798;0.011244;0.004720;0.029240;0.011976;0.007343;0.059117;0.016327;0.016559;0.003375;0.009009;0.002691;0.007846;0.652266;0.007985;0.003966;0.008669;0.002131;0.004337;0.002672;0.005075;0.001878;0.000373;0.001304;0.000736;0.002471;0.000104;0.000048;0.000050;0.000118;0.000066;0.000023
xb;0.003110;0.008606;0.066661;0.400113;0.021879;0.047851;0.039897;0.021564;0.007489;0.046720;0.018781;0.011014;0.081183;0.048388;0.033009;0.010169;0.020663;0.004036;0.015650;0.003110;0.012182;0.005949;0.030161;0.005239;0.006271;0.003978;0.008633;0.009149;0.000560;0.001956;0.001308;0.003911;0.000156;0.000072;0.000075;0.000381;0.000100;0.000034
xü;0.003110;0.006359;0.036637;0.067595;0.023534;0.235132;0.020697;0.016866;0.020878;0.089666;0.054940;0.011014;0.066068;0.055396;0.045259;0.005063;0.026759;0.005140;0.011770;0.003110;0.047298;0.005949;0.016867;0.003197;0.005454;0.002957;0.097568;0.002817;0.000560;0.006923;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
xj;0.003110;0.006359;0.039415;0.298151;0.021879;0.033145;0.215142;0.058533;0.007081;0.043860;0.017964;0.011014;0.066068;0.024491;0.024839;0.005063;0.013514;0.004036;0.014548;0.003110;0.011978;0.005949;0.013004;0.017086;0.005454;0.002957;0.007612;0.013928;0.000560;0.001956;0.001104;0.006485;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
xß;0.003110;0.006359;0.039816;0.178883;0.021879;0.033145;0.021492;0.020046;0.019004;0.063733;0.017964;0.011014;0.346673;0.025286;0.051866;0.005858;0.016694;0.004036;0.011770;0.003110;0.012773;0.005949;0.026518;0.003197;0.018173;0.007727;0.010792;0.002817;0.000560;0.001956;0.001104;0.006091;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
xö;0.003110;0.006359;0.036637;0.067595;0.021879;0.137370;0.020697;0.016866;0.023982;0.134001;0.037683;0.011014;0.066068;0.047026;0.038924;0.005063;0.079711;0.005445;0.011770;0.003110;0.140147;0.012991;0.031314;0.003197;0.005454;0.002957;0.007612;0.002817;0.000560;0.013224;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
xv;0.002073;0.004239;0.381248;0.188240;0.014586;0.022096;0.022747;0.011244;0.004720;0.029240;0.011976;0.007622;0.046282;0.016607;0.016559;0.003375;0.009289;0.004369;0.157175;0.002073;0.007985;0.003966;0.008669;0.002131;0.004195;0.001971;0.005075;0.001878;0.000373;0.001304;0.003532;0.002751;0.000104;0.000048;0.000050;0.000118;0.000066;0.000023
xx;0.002073;0.004239;0.151091;0.065063;0.014586;0.022096;0.053798;0.011244;0.004720;0.029240;0.011976;0.007343;0.064045;0.016327;0.049893;0.010042;0.009009;0.049357;0.007846;0.002073;0.007985;0.003966;0.008669;0.002131;0.016969;0.008638;0.005075;0.001878;0.000373;0.001304;0.000736;0.342471;0.006770;0.000048;0.000050;0.006785;0.000066;0.000023
x?;0.003110;0.006359;0.036637;0.067595;0.021879;0.033145;0.020697;0.016866;0.007081;0.043860;0.017964;0.011014;0.066068;0.024491;0.024839;0.005063;0.013514;0.004036;0.011770;0.503110;0.011978;0.005949;0.013004;0.003197;0.005454;0.002957;0.007612;0.002817;0.000560;0.001956;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
xq;0.003110;0.006359;0.036637;0.067595;0.021879;0.033145;0.020697;0.516867;0.007081;0.043860;0.017964;0.011014;0.066068;0.024491;0.024839;0.005063;0.013514;0.004036;0.011770;0.003110;0.011978;0.005949;0.013004;0.003197;0.005454;0.002957;0.007612;0.002817;0.000560;0.001956;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
x!;0.002073;0.004239;0.024424;0.045063;0.014586;0.022096;0.013798;0.011244;0.004720;0.029240;0.011976;0.007343;0.044045;0.016327;0.016559;0.003375;0.009009;0.002691;0.007846;0.668740;0.007985;0.003966;0.008669;0.002131;0.003636;0.001971;0.005075;0.001878;0.000373;0.001304;0.000736;0.002471;0.000104;0.000048;0.000050;0.000118;0.000066;0.000023
xy;0.003110;0.006359;0.036637;0.067595;0.021879;0.033145;0.020697;0.016866;0.007081;0.137610;0.017964;0.011014;0.128568;0.321366;0.024839;0.020688;0.013514;0.019661;0.011770;0.003110;0.011978;0.005949;0.013004;0.003197;0.021079;0.002957;0.007612;0.002817;0.000560;0.001956;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
x#;0.003110;0.006359;0.036637;0.113050;0.021879;0.033145;0.020697;0.062321;0.007081;0.407497;0.017964;0.011014;0.066068;0.024491;0.024839;0.005063;0.013514;0.004036;0.011770;0.003110;0.011978;0.005949;0.058459;0.003197;0.005454;0.002957;0.007612;0.002817;0.000560;0.001956;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
?(;0.003110;0.063359;0.114137;0.095095;0.156379;0.035145;0.048697;0.031866;0.028581;0.055360;0.050964;0.024514;0.066068;0.045491;0.025339;0.021563;0.019514;0.005036;0.012770;0.003110;0.011978;0.007949;0.018504;0.003697;0.005454;0.002957;0.017112;0.003317;0.006060;0.001956;0.001104;0.013207;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
?w;0.003110;0.006359;0.240793;0.222363;0.021879;0.033145;0.071797;0.035204;0.007081;0.043860;0.018209;0.011014;0.066313;0.024491;0.024839;0.005063;0.013514;0.004036;0.053824;0.003110;0.011978;0.005949;0.013004;0.018111;0.005454;0.006380;0.007612;0.012842;0.000560;0.001956;0.001593;0.003707;0.000156;0.000072;0.000075;0.000177;0.000344;0.000034
?i;0.003110;0.006359;0.036722;0.173520;0.029730;0.054236;0.023923;0.017121;0.010136;0.135356;0.024966;0.023703;0.071797;0.063661;0.077929;0.006803;0.037619;0.005055;0.038718;0.003110;0.086881;0.011551;0.020431;0.003282;0.005751;0.003042;0.009989;0.002817;0.000602;0.002890;0.001104;0.007441;0.000198;0.000072;0.000075;0.000177;0.000100;0.000034
?e;0.003110;0.009441;0.088090;0.068308;0.028802;0.145276;0.021709;0.024687;0.010922;0.172000;0.028913;0.021572;0.138545;0.057290;0.035397;0.006811;0.025475;0.004979;0.012207;0.003179;0.015014;0.007973;0.026207;0.003335;0.009686;0.004498;0.012995;0.002817;0.000698;0.003083;0.001104;0.004351;0.000984;0.000095;0.000144;0.000177;0.000100;0.000034
?d;0.003110;0.007567;0.141881;0.280714;0.021950;0.036698;0.083091;0.026673;0.007223;0.048479;0.018035;0.011441;0.129599;0.034226;0.027042;0.005063;0.013727;0.004605;0.016957;0.003110;0.011978;0.006020;0.021603;0.003268;0.009931;0.006866;0.007754;0.003386;0.000560;0.001956;0.001104;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000105
?r;0.003110;0.010675;0.065157;0.129093;0.047679;0.043887;0.060382;0.042385;0.014070;0.056713;0.024391;0.016080;0.205762;0.043911;0.048294;0.008628;0.022568;0.005584;0.032550;0.003110;0.015262;0.015612;0.022949;0.011453;0.010286;0.004083;0.017885;0.008259;0.000607;0.001956;0.001526;0.004879;0.000156;0.000072;0.000075;0.000459;0.000147;0.000316
?a;0.003110;0.006660;0.037313;0.067595;0.025109;0.081071;0.025580;0.093038;0.020527;0.117253;0.033214;0.040086;0.072303;0.056267;0.064428;0.007091;0.036952;0.005764;0.011770;0.003110;0.031660;0.013085;0.064762;0.003197;0.005905;0.003107;0.031651;0.002817;0.000560;0.028248;0.001104;0.004458;0.000606;0.000072;0.000075;0.000177;0.000250;0.000034
?u;0.003110;0.006912;0.036913;0.078104;0.022985;0.084122;0.024385;0.017143;0.039621;0.253853;0.019624;0.042356;0.104877;0.062747;0.045765;0.005431;0.019137;0.005788;0.011954;0.003110;0.030415;0.016734;0.016968;0.003473;0.006007;0.003510;0.010654;0.002817;0.000560;0.014770;0.001104;0.004352;0.000248;0.000072;0.000075;0.000177;0.000100;0.000034
?f;0.003110;0.007018;0.057937;0.121833;0.021879;0.087822;0.052977;0.027406;0.036505;0.045178;0.018623;0.015186;0.119208;0.026906;0.083030;0.006380;0.022517;0.004256;0.063153;0.003110;0.011978;0.006388;0.021129;0.013298;0.006772;0.003616;0.008930;0.084943;0.001438;0.001956;0.011205;0.003707;0.000156;0.000072;0.000075;0.000177;0.000100;0.000034
?n;0.003110;0.007706;0.056665;0.111197;0.082141;0.033960;0.033707;0.023991;0.011937;0.058217;0.020729;0.011759;0.231541;0.044661;0.052737;0.011231;0.062788;0.004072;0.016874;0.003252;0.012652;0.012436;0.013713;0.004650;0.031757;0.018484;0.009101;0.003491;0.000595;0.001956;0.001565;0.005054;0.000156;0.000603;0.000110;0.001276;0.000100;0.000034
?h;0.003110;0.009562;0.057063;0.186429;0.022485;0.081526;0.073752;0.025435;0.007946;0.054333;0.020041;0.022006;0.154176;0.032453;0.099878;0.005842;0.014813;0.004209;0.016790;0.003196;0.011978;0.009065;0.032132;0.014968;0.010128;0.004082;0.007785;0.002904;0.000733;0.001956;0.004220;0.003880;0.000156;0.000158;0.000161;0.000264;0.000359;0.000034
